date,station,mean_airtemp,daily_precip,mean_windspeed
6/3/94,Toolik Field Station,-0.4,0,3.3
6/4/94,Toolik Field Station,4.4,0.8,2.3
6/5/94,Toolik Field Station,6.6,0,3.9
6/6/94,Toolik Field Station,8.6,0,3
6/7/94,Toolik Field Station,11.3,0,3.6
6/8/94,Toolik Field Station,9.5,0,2.5
6/9/94,Toolik Field Station,9.8,0,2.6
6/10/94,Toolik Field Station,14.4,0,3.5
6/11/94,Toolik Field Station,16,0,3.4
6/12/94,Toolik Field Station,14.3,1,3.7
6/13/94,Toolik Field Station,14,0,2.2
6/14/94,Toolik Field Station,8.9,0,3.5
6/15/94,Toolik Field Station,6.2,5.8,2.8
6/16/94,Toolik Field Station,3.2,1.8,3.9
6/17/94,Toolik Field Station,4.2,0.3,3.5
6/18/94,Toolik Field Station,2.3,4.3,3.6
6/19/94,Toolik Field Station,0.3,3.6,2.4
6/20/94,Toolik Field Station,0.2,6.1,2.6
6/21/94,Toolik Field Station,0.2,1,4.4
6/22/94,Toolik Field Station,1.8,0,2.4
6/23/94,Toolik Field Station,6.6,0,2.2
6/24/94,Toolik Field Station,4.3,0,3.5
6/25/94,Toolik Field Station,-0.8,5.6,3.1
6/26/94,Toolik Field Station,2.3,4.8,1.9
6/27/94,Toolik Field Station,4.7,4.8,2.9
6/28/94,Toolik Field Station,7,0.8,2.7
6/29/94,Toolik Field Station,10.4,0,2.4
6/30/94,Toolik Field Station,11.5,0,3.4
7/1/94,Toolik Field Station,14.4,0,3.1
7/2/94,Toolik Field Station,16.3,0,3.2
7/3/94,Toolik Field Station,11.2,10.4,2.3
7/4/94,Toolik Field Station,10.7,0.3,2.9
7/5/94,Toolik Field Station,11.6,0.5,3
7/6/94,Toolik Field Station,9.2,18.5,3.1
7/7/94,Toolik Field Station,11,0.3,5.1
7/8/94,Toolik Field Station,10,0.5,3.8
7/9/94,Toolik Field Station,11.6,0,5.8
7/10/94,Toolik Field Station,13,0,3.9
7/11/94,Toolik Field Station,14.9,0,3
7/12/94,Toolik Field Station,16.7,0,3.4
7/13/94,Toolik Field Station,13.4,23.4,4.2
7/14/94,Toolik Field Station,13.3,0.3,2.1
7/15/94,Toolik Field Station,15,0,3.7
7/16/94,Toolik Field Station,14.4,0,4.3
7/17/94,Toolik Field Station,13.8,2.5,2.9
7/18/94,Toolik Field Station,13.3,7.4,2.3
7/19/94,Toolik Field Station,12.9,0.8,2.5
7/20/94,Toolik Field Station,10.5,19.3,2.9
7/21/94,Toolik Field Station,10.4,3,2.5
7/22/94,Toolik Field Station,13,0,6.1
7/23/94,Toolik Field Station,12.8,0,6.1
7/24/94,Toolik Field Station,11.2,0.8,4.7
7/25/94,Toolik Field Station,11.8,0,2.7
7/26/94,Toolik Field Station,13.9,0,2.9
7/27/94,Toolik Field Station,16.4,0,2.9
7/28/94,Toolik Field Station,16.6,0,3.3
7/29/94,Toolik Field Station,17.2,0.3,3.3
7/30/94,Toolik Field Station,15.6,7.9,2.8
7/31/94,Toolik Field Station,17.7,0,2.8
8/1/94,Toolik Field Station,17.8,0.3,3.9
8/2/94,Toolik Field Station,14,0.5,4
8/3/94,Toolik Field Station,11.5,0,3.2
8/4/94,Toolik Field Station,15.2,0,2
8/5/94,Toolik Field Station,17.5,0,3
8/6/94,Toolik Field Station,19,0,2.7
8/7/94,Toolik Field Station,15.3,5.1,4.1
8/8/94,Toolik Field Station,12.6,0,2.1
8/9/94,Toolik Field Station,14.1,0,3.8
8/10/94,Toolik Field Station,17.4,0,5.3
8/11/94,Toolik Field Station,15.1,0,6.9
8/12/94,Toolik Field Station,11.2,1.8,4
8/13/94,Toolik Field Station,11.1,0.5,3.1
8/14/94,Toolik Field Station,11.4,3.8,5.9
8/15/94,Toolik Field Station,9.7,2.3,2.5
8/16/94,Toolik Field Station,12.6,2.3,6.6
8/17/94,Toolik Field Station,15.6,2.8,7
8/18/94,Toolik Field Station,9,0,5.6
8/19/94,Toolik Field Station,9.2,0,3.5
8/20/94,Toolik Field Station,9.2,1.3,3
8/21/94,Toolik Field Station,1.6,18.5,3.6
8/22/94,Toolik Field Station,-3,0,3
8/23/94,Toolik Field Station,-3,4.1,2.7
8/24/94,Toolik Field Station,3.2,0.5,4.8
8/25/94,Toolik Field Station,7.1,0,3.9
8/26/94,Toolik Field Station,5.5,0,5.8
8/27/94,Toolik Field Station,-3.7,0,5.5
8/28/94,Toolik Field Station,-4.8,0,4.1
8/29/94,Toolik Field Station,-2.1,5.1,2.3
8/30/94,Toolik Field Station,4.6,0,4
8/31/94,Toolik Field Station,7.1,0,5.3
9/1/94,Toolik Field Station,7.6,0,2.2
9/2/94,Toolik Field Station,6.8,0,2.1
9/3/94,Toolik Field Station,7.3,0,3.7
9/4/94,Toolik Field Station,0.6,6.1,2.9
9/5/94,Toolik Field Station,-1,4.8,4.7
9/6/94,Toolik Field Station,5.7,0,4
9/7/94,Toolik Field Station,2.4,4.6,2.3
9/8/94,Toolik Field Station,-3.9,0.3,3.8
9/9/94,Toolik Field Station,-4.2,2,2
9/10/94,Toolik Field Station,2.4,0,4.6
9/11/94,Toolik Field Station,0.9,0,2.5
9/12/94,Toolik Field Station,-0.5,0,2.6
9/13/94,Toolik Field Station,-4.5,0,2.9
9/14/94,Toolik Field Station,-5.3,0,2.1
9/15/94,Toolik Field Station,-5.7,2.5,4.4
9/16/94,Toolik Field Station,-8.4,0,2.8
9/17/94,Toolik Field Station,-8.2,2.5,2.3
9/18/94,Toolik Field Station,-8.9,0,0.8
9/19/94,Toolik Field Station,-8.4,0,0.9
9/20/94,Toolik Field Station,-7.2,0,1
9/21/94,Toolik Field Station,-5.8,0,1
9/22/94,Toolik Field Station,-3,2.5,1.9
9/23/94,Toolik Field Station,-5.2,0,2.9
9/24/94,Toolik Field Station,-9.8,5.1,3.2
9/25/94,Toolik Field Station,-11,0,1.4
9/26/94,Toolik Field Station,-10.8,0,4
9/27/94,Toolik Field Station,-3.4,0,4.7
9/28/94,Toolik Field Station,-3.3,0,3.8
9/29/94,Toolik Field Station,-4.6,5.1,4.1
9/30/94,Toolik Field Station,-6.4,2.5,3.8
10/1/94,Toolik Field Station,-13.4,NA,3.4
10/2/94,Toolik Field Station,-4.2,NA,2.3
10/3/94,Toolik Field Station,-0.2,NA,3.6
10/4/94,Toolik Field Station,-1.9,NA,1.2
10/5/94,Toolik Field Station,-5.7,NA,2.2
10/6/94,Toolik Field Station,-14.7,NA,2.5
10/7/94,Toolik Field Station,-18.6,NA,1.2
10/8/94,Toolik Field Station,-14.9,NA,1.1
10/9/94,Toolik Field Station,-11.8,NA,1.2
10/10/94,Toolik Field Station,-11.8,NA,3.1
10/11/94,Toolik Field Station,-8.9,NA,5.6
10/12/94,Toolik Field Station,-6.2,NA,3.5
10/13/94,Toolik Field Station,-9.2,NA,1.4
10/14/94,Toolik Field Station,-12.5,NA,2.5
10/15/94,Toolik Field Station,-17.3,NA,1.3
10/16/94,Toolik Field Station,-14.7,NA,0.6
10/17/94,Toolik Field Station,-14.9,NA,1.3
10/18/94,Toolik Field Station,-18.5,NA,2.2
10/19/94,Toolik Field Station,-20.1,NA,1.3
10/20/94,Toolik Field Station,-18.7,NA,0.8
10/21/94,Toolik Field Station,-22.5,NA,1
10/22/94,Toolik Field Station,-22.8,NA,1.8
10/23/94,Toolik Field Station,-16.5,NA,1.8
10/24/94,Toolik Field Station,-21.9,NA,2.5
10/25/94,Toolik Field Station,-28.1,NA,1.7
10/26/94,Toolik Field Station,-27.3,NA,1.6
10/27/94,Toolik Field Station,-20.2,NA,0.7
10/28/94,Toolik Field Station,-18.6,NA,0.9
10/29/94,Toolik Field Station,-19,NA,0.7
10/30/94,Toolik Field Station,-21.3,NA,3.2
10/31/94,Toolik Field Station,-10.9,NA,5.5
11/1/94,Toolik Field Station,-3.9,NA,8.8
11/2/94,Toolik Field Station,-5.7,NA,5.8
11/3/94,Toolik Field Station,-7.9,NA,3.5
11/4/94,Toolik Field Station,-19.3,NA,3
11/5/94,Toolik Field Station,-27.1,NA,3.8
11/6/94,Toolik Field Station,-27.8,NA,3.5
11/7/94,Toolik Field Station,-33,NA,2.1
11/8/94,Toolik Field Station,-26.3,NA,5.2
11/9/94,Toolik Field Station,-10.2,NA,7.2
11/10/94,Toolik Field Station,-13.1,NA,3.5
11/11/94,Toolik Field Station,-23.1,NA,1.7
11/12/94,Toolik Field Station,-22.8,NA,1.7
11/13/94,Toolik Field Station,-26.9,NA,2.1
11/14/94,Toolik Field Station,-18.3,NA,6.8
11/15/94,Toolik Field Station,-10.4,NA,7.1
11/16/94,Toolik Field Station,-19.1,NA,2.4
11/17/94,Toolik Field Station,-16.8,NA,8
11/18/94,Toolik Field Station,-27.4,NA,4
11/19/94,Toolik Field Station,-29.4,NA,4.5
11/20/94,Toolik Field Station,-33.7,NA,2.4
11/21/94,Toolik Field Station,-35.8,NA,2.1
11/22/94,Toolik Field Station,-34.8,NA,3.7
11/23/94,Toolik Field Station,-32,NA,4.4
11/24/94,Toolik Field Station,-27.1,NA,4.4
11/25/94,Toolik Field Station,-17,NA,5.6
11/26/94,Toolik Field Station,-14.3,NA,4.3
11/27/94,Toolik Field Station,-18.5,NA,2.3
11/28/94,Toolik Field Station,-24.5,NA,5.4
11/29/94,Toolik Field Station,-30.4,NA,5.3
11/30/94,Toolik Field Station,-23.4,NA,5.3
12/1/94,Toolik Field Station,-15.9,NA,7.2
12/2/94,Toolik Field Station,-9.2,NA,8.4
12/3/94,Toolik Field Station,-23.9,NA,4.4
12/4/94,Toolik Field Station,-34.1,NA,3
12/5/94,Toolik Field Station,-33.5,NA,4.8
12/6/94,Toolik Field Station,-28.4,NA,4.9
12/7/94,Toolik Field Station,-24.4,NA,3.5
12/8/94,Toolik Field Station,-25.6,NA,4.2
12/9/94,Toolik Field Station,-21,NA,1.6
12/10/94,Toolik Field Station,-28.7,NA,2.1
12/11/94,Toolik Field Station,-19.8,NA,2.8
12/12/94,Toolik Field Station,-24.5,NA,1.5
12/13/94,Toolik Field Station,-27.8,NA,1.1
12/14/94,Toolik Field Station,-26,NA,1.3
12/15/94,Toolik Field Station,-28.1,NA,1.4
12/16/94,Toolik Field Station,-32.2,NA,0.9
12/17/94,Toolik Field Station,-31.9,NA,0.7
12/18/94,Toolik Field Station,-31.3,NA,0.6
12/19/94,Toolik Field Station,-31.9,NA,0.6
12/20/94,Toolik Field Station,-31.6,NA,0.8
12/21/94,Toolik Field Station,-30.1,NA,0.7
12/22/94,Toolik Field Station,-30.6,NA,1
12/23/94,Toolik Field Station,-30.5,NA,0.8
12/24/94,Toolik Field Station,-32.6,NA,1.5
12/25/94,Toolik Field Station,-10.1,NA,7.4
12/26/94,Toolik Field Station,-10.6,NA,6.7
12/27/94,Toolik Field Station,-12.5,NA,5.8
12/28/94,Toolik Field Station,-6.5,NA,7.3
12/29/94,Toolik Field Station,-5.1,NA,7.5
12/30/94,Toolik Field Station,-13.4,NA,4.2
12/31/94,Toolik Field Station,-10.9,NA,4.8
1/1/95,Toolik Field Station,-3,NA,6.5
1/2/95,Toolik Field Station,-1,NA,6.8
1/3/95,Toolik Field Station,-12.5,NA,2.7
1/4/95,Toolik Field Station,-8.6,NA,4.9
1/5/95,Toolik Field Station,-1,NA,6.4
1/6/95,Toolik Field Station,-7.7,NA,4
1/7/95,Toolik Field Station,-12.6,NA,3.7
1/8/95,Toolik Field Station,-10.3,NA,4.1
1/9/95,Toolik Field Station,-20.5,NA,3.9
1/10/95,Toolik Field Station,-24.2,NA,2.5
1/11/95,Toolik Field Station,-26.8,NA,1.1
1/12/95,Toolik Field Station,-32.6,NA,0.7
1/13/95,Toolik Field Station,-31.3,NA,1
1/14/95,Toolik Field Station,-25.1,NA,1.1
1/15/95,Toolik Field Station,-29.8,NA,1.2
1/16/95,Toolik Field Station,-11.9,NA,5
1/17/95,Toolik Field Station,-5.3,NA,7.9
1/18/95,Toolik Field Station,-11.4,NA,3.9
1/19/95,Toolik Field Station,-13,NA,5.4
1/20/95,Toolik Field Station,-11.2,NA,3.8
1/21/95,Toolik Field Station,-19.2,NA,1.4
1/22/95,Toolik Field Station,-15.7,NA,1.9
1/23/95,Toolik Field Station,-20.2,NA,2.6
1/24/95,Toolik Field Station,-24.9,NA,3.4
1/25/95,Toolik Field Station,-28.6,NA,3.7
1/26/95,Toolik Field Station,-35.4,NA,2.9
1/27/95,Toolik Field Station,-37.7,NA,3.2
1/28/95,Toolik Field Station,-38.4,NA,2.1
1/29/95,Toolik Field Station,-34,NA,1.4
1/30/95,Toolik Field Station,-37.6,NA,1.9
1/31/95,Toolik Field Station,-36.6,NA,1.5
2/1/95,Toolik Field Station,-31.1,NA,1.9
2/2/95,Toolik Field Station,-15.5,NA,5
2/3/95,Toolik Field Station,-17,NA,2.9
2/4/95,Toolik Field Station,-5.2,NA,6.7
2/5/95,Toolik Field Station,-2.1,NA,4.2
2/6/95,Toolik Field Station,-6.1,NA,2.9
2/7/95,Toolik Field Station,-6.9,NA,4.8
2/8/95,Toolik Field Station,-17.6,NA,2.6
2/9/95,Toolik Field Station,-16.1,NA,2.8
2/10/95,Toolik Field Station,-7.7,NA,7.8
2/11/95,Toolik Field Station,-8.1,NA,5.8
2/12/95,Toolik Field Station,-9.2,NA,2.5
2/13/95,Toolik Field Station,-18.5,NA,1.7
2/14/95,Toolik Field Station,-17.6,NA,6.7
2/15/95,Toolik Field Station,-16.9,NA,5.8
2/16/95,Toolik Field Station,-18.1,NA,10.1
2/17/95,Toolik Field Station,-30.9,NA,4.3
2/18/95,Toolik Field Station,-31.3,NA,4.6
2/19/95,Toolik Field Station,-31.5,NA,2.6
2/20/95,Toolik Field Station,-38.9,NA,1.5
2/21/95,Toolik Field Station,-40.6,NA,1.4
2/22/95,Toolik Field Station,-35,NA,1.9
2/23/95,Toolik Field Station,-30.7,NA,2.8
2/24/95,Toolik Field Station,-29.7,NA,2.2
2/25/95,Toolik Field Station,-29.9,NA,2
2/26/95,Toolik Field Station,-27,NA,3.1
2/27/95,Toolik Field Station,-10.6,NA,4.1
2/28/95,Toolik Field Station,-2.4,NA,5.5
3/1/95,Toolik Field Station,-3.6,NA,4.3
3/2/95,Toolik Field Station,-8,NA,2.7
3/3/95,Toolik Field Station,-5.5,NA,5.6
3/4/95,Toolik Field Station,-7.6,NA,4.3
3/5/95,Toolik Field Station,-19.3,NA,3.9
3/6/95,Toolik Field Station,-11.5,NA,4
3/7/95,Toolik Field Station,-7.3,NA,5.3
3/8/95,Toolik Field Station,-14,NA,8.1
3/9/95,Toolik Field Station,-23.4,NA,4
3/10/95,Toolik Field Station,-34.1,NA,3.1
3/11/95,Toolik Field Station,-40.7,NA,2.5
3/12/95,Toolik Field Station,-40.6,NA,3.2
3/13/95,Toolik Field Station,-40.6,NA,2.7
3/14/95,Toolik Field Station,-42.2,NA,2
3/15/95,Toolik Field Station,-41.6,NA,1.9
3/16/95,Toolik Field Station,-35.4,NA,1.9
3/17/95,Toolik Field Station,-31.1,NA,2
3/18/95,Toolik Field Station,-28.4,NA,2
3/19/95,Toolik Field Station,-17.9,NA,5.2
3/20/95,Toolik Field Station,-19.6,NA,4.4
3/21/95,Toolik Field Station,-33.5,NA,2.6
3/22/95,Toolik Field Station,-35,NA,2.7
3/23/95,Toolik Field Station,-32.7,NA,5
3/24/95,Toolik Field Station,-25.9,NA,3.8
3/25/95,Toolik Field Station,-25.4,NA,4.7
3/26/95,Toolik Field Station,-21.1,NA,4.3
3/27/95,Toolik Field Station,-11.2,NA,6.2
3/28/95,Toolik Field Station,-9.1,NA,4.2
3/29/95,Toolik Field Station,-3.6,NA,4.2
3/30/95,Toolik Field Station,-5.4,NA,1.7
3/31/95,Toolik Field Station,-14.5,NA,2.1
4/1/95,Toolik Field Station,-9.7,NA,4.2
4/2/95,Toolik Field Station,-7.4,NA,3.4
4/3/95,Toolik Field Station,-8.1,NA,2.2
4/4/95,Toolik Field Station,-11.1,NA,1.5
4/5/95,Toolik Field Station,-3.4,NA,2.5
4/6/95,Toolik Field Station,-20.7,NA,2.2
4/7/95,Toolik Field Station,-26.6,NA,1.7
4/8/95,Toolik Field Station,-21.9,NA,3.5
4/9/95,Toolik Field Station,-11.6,NA,1.7
4/10/95,Toolik Field Station,-9.3,NA,2.5
4/11/95,Toolik Field Station,-13.2,NA,1.2
4/12/95,Toolik Field Station,-13.8,NA,1.4
4/13/95,Toolik Field Station,-6.5,NA,2.8
4/14/95,Toolik Field Station,-9.2,NA,4.4
4/15/95,Toolik Field Station,-10.1,NA,3.5
4/16/95,Toolik Field Station,-9.6,NA,2.7
4/17/95,Toolik Field Station,-17.6,NA,1.1
4/18/95,Toolik Field Station,-17.2,NA,1.2
4/19/95,Toolik Field Station,-15.4,NA,1.1
4/20/95,Toolik Field Station,-6,NA,2.1
4/21/95,Toolik Field Station,-1.1,NA,3.7
4/22/95,Toolik Field Station,-0.1,NA,4
4/23/95,Toolik Field Station,-0.2,NA,4.8
4/24/95,Toolik Field Station,0.2,NA,5.8
4/25/95,Toolik Field Station,2.3,NA,6.7
4/26/95,Toolik Field Station,2.2,NA,8.7
4/27/95,Toolik Field Station,-1.2,NA,5
4/28/95,Toolik Field Station,-3.4,NA,3.3
4/29/95,Toolik Field Station,1.5,NA,7.5
4/30/95,Toolik Field Station,3.9,NA,2
5/1/95,Toolik Field Station,-0.1,NA,2.1
5/2/95,Toolik Field Station,-2.7,NA,2.7
5/3/95,Toolik Field Station,-0.4,NA,3
5/4/95,Toolik Field Station,4.3,NA,3.9
5/5/95,Toolik Field Station,2.2,NA,2.2
5/6/95,Toolik Field Station,2.4,NA,3.2
5/7/95,Toolik Field Station,5.6,NA,2.2
5/8/95,Toolik Field Station,6.4,NA,3.3
5/9/95,Toolik Field Station,7.9,NA,3.4
5/10/95,Toolik Field Station,7,NA,3.2
5/11/95,Toolik Field Station,3.3,NA,2.5
5/12/95,Toolik Field Station,10.3,NA,2.5
5/13/95,Toolik Field Station,8,NA,3.2
5/14/95,Toolik Field Station,-2.5,NA,3.3
5/15/95,Toolik Field Station,-6,NA,2.1
5/16/95,Toolik Field Station,-5.8,NA,0.5
5/17/95,Toolik Field Station,-2.2,NA,1.7
5/18/95,Toolik Field Station,-2.4,NA,2.7
5/19/95,Toolik Field Station,-5.1,NA,3
5/20/95,Toolik Field Station,-10.6,NA,4.2
5/21/95,Toolik Field Station,-9.1,NA,2.8
5/22/95,Toolik Field Station,-4.9,NA,2.5
5/23/95,Toolik Field Station,3.9,NA,4.4
5/24/95,Toolik Field Station,7.7,NA,4.6
5/25/95,Toolik Field Station,9.4,NA,3.3
5/26/95,Toolik Field Station,4.9,NA,3.4
5/27/95,Toolik Field Station,6,NA,3.1
5/28/95,Toolik Field Station,3.3,NA,2.4
5/29/95,Toolik Field Station,3.3,NA,3.2
5/30/95,Toolik Field Station,5.6,NA,2.8
5/31/95,Toolik Field Station,5.6,NA,2.9
6/1/95,Toolik Field Station,1.8,NA,3.1
6/2/95,Toolik Field Station,-1.6,NA,3.3
6/3/95,Toolik Field Station,-2.3,NA,4.1
6/4/95,Toolik Field Station,-0.6,0,3.2
6/5/95,Toolik Field Station,4.1,2.3,2.6
6/6/95,Toolik Field Station,7.8,1.5,3.4
6/7/95,Toolik Field Station,8.8,1.8,4.2
6/8/95,Toolik Field Station,9.7,0.3,4.2
6/9/95,Toolik Field Station,11.9,0,3.5
6/10/95,Toolik Field Station,9.9,0.3,3.2
6/11/95,Toolik Field Station,9.3,7.6,3.4
6/12/95,Toolik Field Station,5.7,2.3,2.7
6/13/95,Toolik Field Station,9.3,0.5,3.3
6/14/95,Toolik Field Station,8.1,1.5,2.1
6/15/95,Toolik Field Station,10.1,1.8,3
6/16/95,Toolik Field Station,7.3,9.9,4.1
6/17/95,Toolik Field Station,6.8,4.8,3.6
6/18/95,Toolik Field Station,10.9,0,3
6/19/95,Toolik Field Station,12.9,0,3.3
6/20/95,Toolik Field Station,11.1,0,3.8
6/21/95,Toolik Field Station,6.8,0,3.8
6/22/95,Toolik Field Station,8.8,0,4
6/23/95,Toolik Field Station,7.3,2.8,2.9
6/24/95,Toolik Field Station,3.2,3.6,3.5
6/25/95,Toolik Field Station,1.3,6.9,3
6/26/95,Toolik Field Station,2,2.5,3.2
6/27/95,Toolik Field Station,6.7,0,3.9
6/28/95,Toolik Field Station,11,0,2.5
6/29/95,Toolik Field Station,14.9,0,3
6/30/95,Toolik Field Station,15.8,1.5,2.9
7/1/95,Toolik Field Station,15,5.3,3.6
7/2/95,Toolik Field Station,11.4,11.4,3.7
7/3/95,Toolik Field Station,13.4,0.8,2.3
7/4/95,Toolik Field Station,16.4,0,2.6
7/5/95,Toolik Field Station,10.1,1.8,3.3
7/6/95,Toolik Field Station,11.6,0,2.8
7/7/95,Toolik Field Station,17.2,0,3.1
7/8/95,Toolik Field Station,13.4,3.6,3.2
7/9/95,Toolik Field Station,10,2.3,4
7/10/95,Toolik Field Station,11.9,14.7,3.3
7/11/95,Toolik Field Station,13.6,0,2.8
7/12/95,Toolik Field Station,14.7,0,2.3
7/13/95,Toolik Field Station,13.9,3.3,2.6
7/14/95,Toolik Field Station,15.7,0,2.4
7/15/95,Toolik Field Station,15.9,0,3.1
7/16/95,Toolik Field Station,14.8,3.6,2.2
7/17/95,Toolik Field Station,13,6.6,3.7
7/18/95,Toolik Field Station,12.9,2.8,2.9
7/19/95,Toolik Field Station,11.5,17,2.4
7/20/95,Toolik Field Station,9.3,22.6,3.4
7/21/95,Toolik Field Station,7,10.4,3.3
7/22/95,Toolik Field Station,5.3,0.3,4.5
7/23/95,Toolik Field Station,5.2,0,4.1
7/24/95,Toolik Field Station,3,0,3
7/25/95,Toolik Field Station,1,0.8,4.5
7/26/95,Toolik Field Station,2.5,0,2.9
7/27/95,Toolik Field Station,4.6,0,3
7/28/95,Toolik Field Station,7.6,0,2.5
7/29/95,Toolik Field Station,13.5,0,3.4
7/30/95,Toolik Field Station,11.6,3.6,2.4
7/31/95,Toolik Field Station,10,7.9,2.3
8/1/95,Toolik Field Station,9,0.3,2
8/2/95,Toolik Field Station,8.9,7.6,2
8/3/95,Toolik Field Station,4.4,1.3,3.4
8/4/95,Toolik Field Station,1.6,0.8,3
8/5/95,Toolik Field Station,1.2,3.3,2.9
8/6/95,Toolik Field Station,6.8,0,2.7
8/7/95,Toolik Field Station,10.9,0.8,3.7
8/8/95,Toolik Field Station,11.8,0,2.9
8/9/95,Toolik Field Station,12.7,0,3.3
8/10/95,Toolik Field Station,13,0.5,3.1
8/11/95,Toolik Field Station,11.6,0.8,2.6
8/12/95,Toolik Field Station,9.3,0,3.1
8/13/95,Toolik Field Station,7.9,1.3,3.8
8/14/95,Toolik Field Station,2.8,12.2,3.1
8/15/95,Toolik Field Station,2.4,4.8,1.6
8/16/95,Toolik Field Station,8.3,0,1.9
8/17/95,Toolik Field Station,9.6,0,2.7
8/18/95,Toolik Field Station,9.9,6.1,4.1
8/19/95,Toolik Field Station,3.4,3.6,3.3
8/20/95,Toolik Field Station,3.5,0.5,2.3
8/21/95,Toolik Field Station,5.8,0,2
8/22/95,Toolik Field Station,8.8,0,3.2
8/23/95,Toolik Field Station,6.3,0,3.1
8/24/95,Toolik Field Station,3.3,0,2.3
8/25/95,Toolik Field Station,2.6,0,2.2
8/26/95,Toolik Field Station,1.2,0,2.3
8/27/95,Toolik Field Station,1.2,0,2.9
8/28/95,Toolik Field Station,5.1,0,3.5
8/29/95,Toolik Field Station,2,3.3,3.3
8/30/95,Toolik Field Station,2.1,0,2.4
8/31/95,Toolik Field Station,2.5,0.3,2.4
9/1/95,Toolik Field Station,-0.9,0.3,2.4
9/2/95,Toolik Field Station,2.5,NA,2.3
9/3/95,Toolik Field Station,-0.4,NA,4
9/4/95,Toolik Field Station,-4.6,NA,3.4
9/5/95,Toolik Field Station,-5.8,NA,2.2
9/6/95,Toolik Field Station,-2.6,NA,2.2
9/7/95,Toolik Field Station,2.6,NA,3.1
9/8/95,Toolik Field Station,1.5,NA,1.5
9/9/95,Toolik Field Station,7,NA,1.4
9/10/95,Toolik Field Station,3.2,NA,3
9/11/95,Toolik Field Station,1.5,NA,2.8
9/12/95,Toolik Field Station,3.7,NA,1.8
9/13/95,Toolik Field Station,6.5,NA,3.9
9/14/95,Toolik Field Station,0.3,NA,3.2
9/15/95,Toolik Field Station,1.2,NA,2
9/16/95,Toolik Field Station,2,NA,3.7
9/17/95,Toolik Field Station,9.1,NA,6.4
9/18/95,Toolik Field Station,11.9,NA,4.7
9/19/95,Toolik Field Station,9.8,NA,3.3
9/20/95,Toolik Field Station,11.2,NA,3.7
9/21/95,Toolik Field Station,14.2,NA,4.7
9/22/95,Toolik Field Station,11.2,NA,4
9/23/95,Toolik Field Station,7.3,NA,3.4
9/24/95,Toolik Field Station,6.1,NA,2.6
9/25/95,Toolik Field Station,5.7,NA,2.4
9/26/95,Toolik Field Station,5.9,NA,2.5
9/27/95,Toolik Field Station,1.7,NA,2.4
9/28/95,Toolik Field Station,-0.7,NA,1.7
9/29/95,Toolik Field Station,-5,NA,1.1
9/30/95,Toolik Field Station,-6.6,NA,0.8
10/1/95,Toolik Field Station,-6.3,10.2,0.7
10/2/95,Toolik Field Station,-5.3,0,0.5
10/3/95,Toolik Field Station,-5.4,0,0.5
10/4/95,Toolik Field Station,-4,0,0.4
10/5/95,Toolik Field Station,-4,0,0.4
10/6/95,Toolik Field Station,-9.7,0,0.5
10/7/95,Toolik Field Station,-11.2,0,0.5
10/8/95,Toolik Field Station,-9.6,0,0.5
10/9/95,Toolik Field Station,-9.3,0,0.5
10/10/95,Toolik Field Station,-7.7,0,0.5
10/11/95,Toolik Field Station,-10.8,0,0.5
10/12/95,Toolik Field Station,-15.1,0,0.5
10/13/95,Toolik Field Station,-13.6,0,0.5
10/14/95,Toolik Field Station,-10.9,0,0.4
10/15/95,Toolik Field Station,-13,0,0.5
10/16/95,Toolik Field Station,-21.9,0,0.4
10/17/95,Toolik Field Station,-19.6,0,0.4
10/18/95,Toolik Field Station,-18.1,0,0.5
10/19/95,Toolik Field Station,-18.7,0,1
10/20/95,Toolik Field Station,-19.3,0,2.5
10/21/95,Toolik Field Station,-16.4,0,3.1
10/22/95,Toolik Field Station,-18.7,0,1.8
10/23/95,Toolik Field Station,-15.9,0,1.2
10/24/95,Toolik Field Station,-17.7,0,2.1
10/25/95,Toolik Field Station,-16.1,0,2
10/26/95,Toolik Field Station,-17.4,0,1.8
10/27/95,Toolik Field Station,-17.8,0,2.1
10/28/95,Toolik Field Station,-11,2.5,5.9
10/29/95,Toolik Field Station,-1.5,5.1,7.6
10/30/95,Toolik Field Station,2,0,6
10/31/95,Toolik Field Station,0.2,5.1,3
11/1/95,Toolik Field Station,-1.6,0,2.5
11/2/95,Toolik Field Station,-5,5.1,2.3
11/3/95,Toolik Field Station,-7.7,0,3.9
11/4/95,Toolik Field Station,-16.2,0,1.8
11/5/95,Toolik Field Station,-26.4,0,2.2
11/6/95,Toolik Field Station,-21.6,0,3.4
11/7/95,Toolik Field Station,-18.8,0,3.8
11/8/95,Toolik Field Station,-17.9,0,2.6
11/9/95,Toolik Field Station,-16.9,0,3.9
11/10/95,Toolik Field Station,-18.5,0,3.6
11/11/95,Toolik Field Station,-19.5,0,3.2
11/12/95,Toolik Field Station,-18.7,0,4
11/13/95,Toolik Field Station,-21.2,0,3.7
11/14/95,Toolik Field Station,-30.4,0,1.5
11/15/95,Toolik Field Station,-34.4,0,1
11/16/95,Toolik Field Station,-33.9,0,1.4
11/17/95,Toolik Field Station,-29.6,0,1
11/18/95,Toolik Field Station,-24.9,0,0.8
11/19/95,Toolik Field Station,-20.6,0,2
11/20/95,Toolik Field Station,-17.3,0,3.7
